Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Home_Loan_Ratio,Loan_Status
Graduate,No,5347.763138202272,2353.7706308913894,202.53892645300945,240,1,Rural,37.83813692695139,0
Not Graduate,Yes,6719.045216213098,1020.6997697173647,122.14155640853247,360,0,Rural,62.85242132439197,1
Graduate,Yes,3833.94277273114,2163.3603549158006,224.56798103549397,180,1,Urban,26.587563980116677,1
Graduate,No,7338.183776745341,3314.074981524604,123.14769634515656,300,1,Semiurban,85.80311251732323,1
Graduate,No,2704.3078853849347,1051.2513047319999,153.56792786450285,240,1,Urban,24.297143928908255,0
Graduate,Yes,7444.463196669198,3061.2562585121177,138.75185618388932,300,1,Semiurban,75.17409601599569,1
Not Graduate,Yes,4440.9866240720385,1566.610433313847,154.93676534003845,300,1,Urban,38.52585401707938,1
Not Graduate,Yes,4635.951878262077,3753.1948020655855,167.78367980292518,360,0,Urban,49.70354177680555,1
Graduate,Yes,2164.9847432255856,1634.8473868017866,167.35340960355506,360,0,Rural,22.570568300192786,0
Graduate,No,4317.807923933461,1159.5070144933086,119.8753067751768,180,1,Rural,45.31376245947698,0
Graduate,Yes,3440.2902034596736,2687.2384503952885,105.08341290209717,360,1,Semiurban,57.76142081241267,1
Graduate,No,4088.530481939791,1564.210270376364,250.12687163622843,240,0,Semiurban,22.509501733070092,0
Graduate,No,4794.033551316681,1158.5504858709915,130.64062641597786,180,0,Semiurban,45.21844205129959,0
Graduate,No,6436.687421709358,1522.1601492962088,177.96849754687946,180,1,Rural,44.470662044423804,0
Not Graduate,Yes,5311.405027100938,1955.3934678169985,85.69434757907213,300,1,Urban,83.82090295206432,1
Graduate,Yes,5461.5149801016705,3342.1801312448542,138.81549120381294,300,0,Semiurban,62.96652134571507,1
Not Graduate,No,3356.7209167316564,65.91225454042294,144.91202464070227,300,1,Rural,23.456827356758733,0
Not Graduate,No,3678.868865595905,2023.0806589504207,168.9126027971133,180,1,Rural,33.55813183177957,0
Graduate,No,7698.087527526967,2624.903594654043,41.10183436032244,360,0,Urban,245.19100602204617,1
Not Graduate,Yes,3897.19844785513,2193.4485749917962,156.64562452313322,360,0,Urban,38.63505277276613,1
Not Graduate,No,7484.312378085943,3309.865169433534,104.01034178528428,360,0,Rural,102.79156665912431,1
Not Graduate,Yes,4635.408201678701,1925.654670241476,162.97382844779696,180,0,Urban,40.012866284993585,1
Not Graduate,No,5003.4319042152565,1815.4485578140554,108.54683212647348,180,1,Urban,62.24625878872345,0
Not Graduate,No,6605.547740344895,2592.3295470133435,115.78069216297675,180,1,Rural,78.76196926904551,0
Not Graduate,No,6907.838632907985,2099.3138149513497,139.05489558426927,180,1,Semiurban,64.31158589840113,1
Graduate,Yes,4833.781159581369,1609.591261719529,107.90682121587218,180,1,Semiurban,59.16408494311865,0
Not Graduate,Yes,4417.6354197176925,2516.1440395863797,130.97862213058582,360,0,Rural,52.53714084424572,1
Not Graduate,No,4916.11932721668,1347.471706783355,102.26496925826739,180,0,Semiurban,60.65552606067883,0
Not Graduate,Yes,5506.936292348178,1388.8228479806733,76.6731819320509,360,1,Rural,88.77915090901406,1
Graduate,No,6336.955530304634,1472.0059782343865,190.71828209717438,180,1,Rural,40.73143897972634,0
Not Graduate,Yes,5006.3447884912275,3353.0691601664075,98.15805228704286,360,1,Urban,84.30393453532943,1
Graduate,Yes,5928.32944703473,-1221.0163559857135,142.85276449568065,240,0,Semiurban,32.72313262488855,0
Not Graduate,Yes,7457.539598406412,2395.5988347629423,180.1156432597514,240,0,Rural,54.40247046489648,1
Graduate,No,5571.964418397177,2034.2718142002223,125.40223589935827,360,0,Semiurban,60.1748551240304,0
Graduate,Yes,5467.479284007168,319.1295407618797,116.99336401017848,240,1,Semiurban,49.04181581152205,0
Not Graduate,Yes,2721.6337623648983,2309.7267791360023,159.04952354669686,240,1,Semiurban,31.43627316099398,1
Not Graduate,No,1053.904794756405,2475.751991831532,194.7173529090861,360,1,Rural,18.034460072774028,0
Graduate,No,5582.563593845252,2589.6392313574,103.22738939654124,180,0,Urban,78.40744042922219,0
Not Graduate,No,4857.763653078691,-651.8280630449489,143.99408671930243,180,1,Semiurban,29.007635312577367,0
Graduate,No,4227.825987627887,3366.3894118544385,80.7002162013069,360,0,Rural,92.95220689221195,0
Graduate,Yes,5365.295306279517,1262.2632953151592,134.2719598527124,300,1,Semiurban,48.99432675338579,1
Graduate,Yes,4909.394406204638,2686.567746753176,151.36818738152303,300,1,Urban,49.852677802997476,1
Graduate,Yes,6691.670375950848,2741.073780682286,115.81501432979738,240,0,Semiurban,80.74941573864973,1
Graduate,Yes,5129.166302388467,1123.302914380707,131.72032664699074,300,0,Rural,47.11011021996261,0
Not Graduate,Yes,3879.6150723947485,2660.4599523515503,93.670929267702,240,1,Semiurban,69.08218896059273,1
Graduate,No,6485.249358438933,1614.5067590876417,153.08314445525974,180,0,Semiurban,52.56743783469746,0
Graduate,Yes,4674.303387580696,-71.37717933815767,192.22776995532598,360,0,Semiurban,23.821245824586857,0
Not Graduate,Yes,5789.805025508461,3167.741925527779,106.11424520918146,180,0,Urban,83.62610345190977,1
Graduate,Yes,4283.883940710799,1224.9550369837602,125.09312933790468,360,0,Semiurban,43.688653034630924,0
Not Graduate,No,4025.2596717538454,1145.5065372619458,170.10184985816727,300,0,Rural,30.22039921428104,0
Not Graduate,No,5126.252345278544,1596.9341319632779,198.48362877290944,180,1,Semiurban,33.7029485507076,1
Not Graduate,Yes,5019.242965315528,2272.2367253273883,90.27240751164274,180,1,Semiurban,79.88700955119226,1
Graduate,No,5719.740553050249,1942.7295891778977,143.24861050336202,240,1,Semiurban,53.11988874963587,0
Graduate,No,4597.031370035386,2548.0669247071705,161.325232892781,360,1,Urban,44.017175687417826,1
Graduate,No,2245.460324344404,660.5106334713413,145.91774437484608,300,0,Rural,19.779577818738137,0
Not Graduate,No,4350.839174617417,1257.6136295692654,50.92831732491652,180,1,Semiurban,108.00374618523608,0
Graduate,No,6190.727700715724,1884.0029276784664,170.04360037235088,360,0,Rural,47.208610031687954,0
Not Graduate,No,4553.93588113534,3897.8872926587055,210.77345404362578,300,1,Rural,39.909738507891326,1
Graduate,No,4630.424896228178,1886.1874615862419,154.66647004678015,180,1,Urban,41.86265902898729,0
Not Graduate,Yes,6479.564758858905,3085.2222636616316,108.75575786822947,360,0,Rural,87.1461070316131,1
Graduate,Yes,3932.040159111616,2038.5551687843176,129.47491014542868,240,1,Semiurban,45.76048622099871,0
Graduate,No,2685.7951726356505,1516.3413625624314,220.79652270622373,180,1,Urban,18.9459080959711,0
Graduate,Yes,4759.053320711759,1753.2755758855594,186.39850163442233,360,1,Urban,34.75123247944422,1
Not Graduate,Yes,4273.739073126894,1831.5802879711189,175.60106473537317,300,1,Rural,34.5712488780659,1
Not Graduate,No,3550.630520370119,2603.6457389607385,164.25650334137504,300,1,Urban,37.240750801908206,1
Graduate,Yes,4736.932316151964,3374.6112675765544,123.5545155123611,240,1,Rural,65.12444410675347,1
Graduate,No,5737.258470870176,2359.680847686321,141.97715277376926,180,1,Rural,56.63100125771962,0
Not Graduate,No,4986.067157648276,3187.0776787417553,146.88309057285937,240,0,Urban,55.26760906016681,1
Not Graduate,No,5460.471609029357,1035.2102623703145,171.98297264257778,360,1,Semiurban,37.550989974147505,1
Not Graduate,Yes,7720.111547773135,1585.3694911859693,210.35675577067613,300,1,Rural,44.0273650351429,1
Graduate,Yes,4485.6817076636535,1275.697465792333,194.73352547172513,240,1,Urban,29.4348102072491,1
Not Graduate,Yes,5417.522951967005,2314.4445908748526,93.22462576815838,180,1,Urban,82.05888301288161,1
Graduate,Yes,4236.179956101299,1641.0416148205863,158.95979875604195,360,1,Rural,36.74186649787775,0
Not Graduate,No,3730.4604201695406,2729.7729370341954,179.47053380671588,180,1,Rural,35.79661023290734,0
Graduate,No,4122.638519873345,1068.9982883675584,174.75441320578543,240,0,Rural,29.539154741805408,0
Not Graduate,Yes,4281.862142717467,2043.0309733212814,124.83064946450322,300,1,Rural,50.265123345985735,1
Not Graduate,No,5539.2136963206885,2686.857911012256,266.56436863073446,300,1,Semiurban,30.74427155390688,1
Not Graduate,No,8523.613680051136,-65.30277504061033,98.91661750675524,240,0,Semiurban,84.65369541196357,0
Not Graduate,Yes,3925.9348455862396,4121.6313073302035,106.672462133358,180,0,Semiurban,74.74117330900364,1
Not Graduate,No,4375.062041576806,1716.8481151201242,159.34380325046305,180,1,Semiurban,37.992800677062256,0
Graduate,Yes,4905.315480333127,-25.039913676172976,234.67212219855415,180,1,Urban,20.70790351073138,0
Not Graduate,No,5593.6982730646205,2158.093898576786,116.55220597183316,180,1,Rural,65.94340027526854,0
Not Graduate,Yes,5395.326217932177,2033.443467973151,139.3668653741203,300,0,Urban,52.92395513788388,1
Not Graduate,No,6926.143690922177,1918.105620427507,193.0917469206277,180,0,Urban,45.567364154677165,1
Graduate,No,1360.411894197187,2991.1911129266664,149.28551380449065,240,1,Semiurban,28.955571944112577,0
Not Graduate,Yes,1419.605194706491,2747.444971427056,136.6158458187882,240,1,Urban,30.28030777517217,1
Graduate,Yes,4256.182741984776,2297.876191023845,172.6253160754688,240,0,Semiurban,37.74829086652204,0
Not Graduate,Yes,6645.950281315563,2450.155633946648,160.90071960918374,240,0,Rural,56.18323338660589,1
Not Graduate,Yes,2651.5279525916058,1895.6415505619134,191.21755142547164,180,0,Semiurban,23.656369927886576,0
Graduate,No,488.5514904593642,3775.490849240048,201.65875556261454,300,0,Rural,21.04050391438415,0
Not Graduate,No,5856.769109328813,520.8039816422335,162.28012240021448,360,1,Semiurban,39.05909058139381,1
Graduate,Yes,5365.485835554072,2139.6516742158965,161.66930901513237,180,0,Urban,46.13739097564987,0
Graduate,No,3364.6873898008553,2065.02463118878,158.56443929144535,360,0,Urban,34.028333913875606,0
Not Graduate,Yes,3521.6905989186052,2813.280406064593,169.5652222659715,300,1,Semiurban,37.14104740006575,1
Graduate,Yes,3545.384420547988,1156.1461225751007,152.20682551485856,180,0,Rural,30.687474447195026,0
Not Graduate,No,5165.80297621091,256.3273976034639,149.97566070710843,360,1,Rural,35.91393704401972,0
Not Graduate,No,4060.5270857254895,2156.823016098193,197.8650848330897,300,0,Semiurban,31.26416136368027,1
Graduate,Yes,5741.095878463279,2281.230492218604,210.6446472142017,360,1,Urban,37.90469769151606,1
Graduate,Yes,718.0600056434134,3489.599409447649,89.69788221466317,240,0,Rural,46.39203598086669,0
Graduate,Yes,3714.722202308301,729.6379536749138,150.40084606962276,240,1,Semiurban,29.354922851220028,0
Graduate,No,3310.9190586334244,3154.69376671672,122.45222266219061,300,1,Rural,52.37340151454682,0
Not Graduate,No,4615.488982441262,4367.414364027121,137.5611413405571,300,0,Urban,64.8298885211266,1
Not Graduate,No,4192.928362264792,1622.235112477523,166.10064838941287,360,1,Rural,34.80036451558587,1
Graduate,No,6196.76566984365,709.0577805067759,176.77753486169874,300,1,Semiurban,38.845309986567095,1
Not Graduate,Yes,2210.9948425099137,1593.0256336266289,145.5149422555462,240,0,Rural,25.963361945034276,0
Not Graduate,Yes,5068.237214496128,2014.0049673713806,73.46638661108788,240,1,Rural,95.10656423891767,1
Not Graduate,Yes,5837.504634817558,2563.7878750069144,111.39817677695281,180,1,Urban,74.74580772334336,1
Not Graduate,Yes,7784.971154842932,1408.6052701619526,185.85998680800662,360,0,Urban,49.200348250324055,1
Graduate,Yes,4277.351043359788,3555.198534147342,40.38294311860275,300,0,Urban,189.26999839182986,1
Graduate,Yes,5486.687906528776,885.4676849919383,197.49708606728,300,1,Urban,32.10201075375429,1
Not Graduate,No,2294.2058111564525,260.7948478272,170.84919962578167,300,1,Semiurban,14.867690187370176,0
Graduate,No,1412.0656935304644,3106.7104242873174,202.64704326120088,360,1,Rural,22.189254729428743,0
Graduate,Yes,6267.16156367255,-274.62103120619963,142.0572325247616,240,1,Rural,41.88911267683799,0
Graduate,Yes,4991.659559527894,1795.870231127284,67.5437830390838,300,1,Rural,99.02473265569417,0
Not Graduate,No,6767.769034697634,5117.681129208048,167.21450566025993,300,0,Rural,70.65651156096212,1
Not Graduate,No,2939.8956665453766,1987.9564470400685,200.98612496153365,240,1,Semiurban,24.396983280529334,1
Not Graduate,No,5779.853209293129,879.2323493037504,186.98887222053685,300,0,Urban,35.42276454951469,1
Graduate,No,7803.22676081578,1942.6025362132063,123.49234066047859,180,0,Rural,78.2845695190861,0
Not Graduate,Yes,5629.558412535899,1949.1992113804665,153.47044301850588,240,0,Rural,49.062833483350694,0
Not Graduate,Yes,5414.872258386573,2160.6499403531166,128.68654924880306,240,0,Urban,58.414093386092674,1
Graduate,Yes,5012.834121236525,2662.2629821596197,117.22934143242513,240,1,Urban,64.91702491452094,1
Not Graduate,Yes,2643.677814311132,960.8888316322608,188.21554284719403,180,1,Rural,19.050055781381317,0
Not Graduate,Yes,7033.359403565522,3687.5480552367935,102.09870754939351,240,1,Urban,103.98682693152135,1
Graduate,No,4083.7135402924014,2245.114284372618,114.2473427767355,360,0,Rural,54.91517350578423,0
Graduate,Yes,5756.724884574525,2726.794046401804,105.83897466110459,360,0,Rural,79.40472058896322,0
Graduate,No,2655.4485401431198,1371.8506002443576,90.39009906803814,360,1,Rural,44.067127418137844,0
Not Graduate,Yes,3230.8105032383296,3286.3821369955335,155.85657167370414,240,0,Rural,41.54873825618888,0
Not Graduate,Yes,7152.6310988333535,1742.9475911869354,196.46012193927905,240,1,Rural,45.0500009959265,1
Not Graduate,Yes,4479.0465665632355,2277.552513493532,142.60492975018937,240,0,Rural,47.04991041610016,0
Graduate,Yes,7179.913214063817,1066.8939228128907,89.77008797743335,180,0,Urban,90.85379689096449,0
Graduate,Yes,4882.654011412224,1003.0683735978731,183.5977815896811,360,0,Semiurban,31.884036386161558,1
Not Graduate,No,2237.153340563214,2688.2053064528827,217.42807016139886,300,0,Semiurban,22.54911030151343,0
Not Graduate,No,6338.101399597581,1556.3931697926141,124.15030703413622,300,0,Rural,63.08010548657207,0
Graduate,No,4115.161523366588,1146.176912495623,130.85782933129127,240,0,Urban,39.90160055375369,0
Graduate,Yes,6048.033220275565,1356.8166579729696,170.62642520333577,180,0,Rural,43.145161763263324,0
Graduate,Yes,5037.816301310123,2698.953071717421,214.87494991140204,240,1,Urban,35.839125272306106,1
Graduate,No,2685.322658085695,1370.9621387963891,129.20663417099095,300,1,Rural,31.152673768951427,0
Not Graduate,Yes,5246.442148055854,1882.345068397836,96.7020087600718,360,0,Rural,72.96459209922646,1
Graduate,Yes,8294.334713229198,2015.027750287097,175.25674425089625,300,0,Semiurban,58.49059851486434,1
Not Graduate,No,5739.479687771689,82.65111398970105,181.96272292569196,360,1,Urban,31.82140442961147,1
Not Graduate,Yes,4913.723370491805,528.873594626482,150.24525801740907,360,0,Urban,35.98524037356476,1
Not Graduate,No,6613.0151029353465,2336.2778892475626,127.67466961370198,180,1,Semiurban,69.54976468212311,1
Graduate,Yes,5316.002697804666,1262.9706388473028,189.77514923968187,300,1,Semiurban,34.48548389489882,1
Graduate,No,5314.301345394191,3056.7249112804184,171.12144018191856,240,1,Semiurban,48.63441909286319,1
Graduate,Yes,3362.5622417613463,2966.8071042505444,119.26257932386028,180,1,Semiurban,52.629582548427294,0
Graduate,Yes,5350.772038684398,2719.1686663554374,151.96378925222686,360,1,Urban,52.757196618168585,1
Not Graduate,No,6553.165124625417,3819.7717873125976,95.93169871901412,300,0,Urban,107.01284563274922,1
Graduate,Yes,3745.9067718499628,1916.910672256817,177.4356182575168,240,0,Semiurban,31.73591404791306,0
Graduate,Yes,7136.743731870422,2648.881925903839,139.51065722468576,180,1,Rural,69.64329860137515,1
Not Graduate,No,4862.440963782311,1415.5990234039689,132.57156670461052,240,0,Rural,47.001320281508534,0
Graduate,Yes,3668.345732692189,4452.369912868724,148.68502059390264,300,1,Rural,54.25202611016447,1
Not Graduate,No,6496.448115380366,3983.6336524360195,151.6123079732099,240,0,Rural,68.67127499084867,1
Not Graduate,Yes,4569.808646392596,2011.8804345177919,185.7972024626224,180,0,Urban,35.23440926385054,1
Not Graduate,Yes,6139.272331229162,2386.5862299051923,173.64362125300886,240,0,Urban,48.81860843221302,1
Not Graduate,Yes,4562.362051612195,3359.2975993648056,143.7436288482879,300,0,Urban,54.72890042904781,1
Not Graduate,Yes,4910.260784705144,1852.8604951858931,180.54672598875982,180,0,Rural,37.25278571154054,0
Not Graduate,No,5740.340306501437,1343.3759292002953,166.02949014766452,360,0,Semiurban,42.40997340912245,1
Not Graduate,Yes,5436.345586385009,2873.9897510068827,132.93601454855852,180,0,Rural,62.04705556905292,0
Not Graduate,No,2006.7023293223922,2078.4392460836702,145.01127367054056,300,0,Urban,27.978261354145605,0
Graduate,Yes,3318.134389858412,2182.9944496452604,144.07108444627517,240,1,Rural,37.920229661900194,0
Graduate,Yes,6394.114977186224,1165.7286569320345,170.21045372696807,360,1,Semiurban,44.155268966076434,1
Graduate,Yes,4801.795116647679,282.32785163660367,135.31909541113433,360,0,Semiurban,37.29575048125663,0
Graduate,Yes,4214.403045842867,2236.1424098791013,134.38363254313467,240,0,Rural,47.646420283978976,0
Not Graduate,No,2962.1389771137883,2904.9620414941996,228.75029237735836,300,0,Urban,25.53685985727252,1
Graduate,No,3380.395518086227,1774.1932509239582,187.58941926988416,180,1,Urban,27.33233279452238,0
Not Graduate,No,1967.3020400570788,3436.4295195588666,119.57597342299444,300,0,Urban,44.81598950612682,0
Graduate,No,4848.078921947701,1296.0836745844556,172.83763975768792,360,0,Rural,35.344259189761765,0
Graduate,Yes,4102.34362912843,945.2955450340801,154.7340026262071,180,1,Urban,32.41192731864639,0
Graduate,No,3550.1181635220273,1932.7696928038688,165.66204701040374,180,1,Rural,32.89823900929065,0
Not Graduate,No,4897.81486224807,1917.4074246487096,155.49365298260417,240,1,Urban,43.54951243712331,1
